imu_t vicon_t roll pitch yaw
11.967205 1329703800.657511 -1 0 24
12.008775 1329703800.665558 -1 0 24
12.008775 1329703800.673743 -1 0 24
12.050608 1329703800.682186 -1 0 24
12.050608 1329703800.690555 -1 0 24
12.092565 1329703800.703003 -1 0 24
12.092565 1329703800.707008 -1 0 24
12.133960 1329703800.715362 -1 0 24
12.133960 1329703800.723609 -1 0 24
12.173213 1329703800.732231 -1 0 24
12.173213 1329703800.740534 -1 0 24
12.208835 1329703800.755413 -1 0 23
12.208835 1329703800.757857 -1 0 23
12.250565 1329703800.765378 -1 0 23
12.250565 1329703800.773635 -1 0 23
12.307149 1329703800.782168 -1 0 23
12.307149 1329703800.790681 -1 0 23
12.333848 1329703800.798691 -1 0 23
12.333848 1329703800.818326 -1 0 23
12.382193 1329703800.823861 -1 0 23
12.382193 1329703800.831619 -1 0 23
12.408692 1329703800.840542 -1 0 23
12.408692 1329703800.848590 0 0 23
12.450332 1329703800.864841 0 0 23
12.450332 1329703800.867511 0 1 23
12.491603 1329703800.874594 0 1 23
12.491603 1329703800.881844 0 1 24
12.533678 1329703800.891039 0 1 24
12.533678 1329703800.898801 0 1 24
12.574832 1329703800.907302 0 1 24
12.574832 1329703800.916153 0 1 24
12.607430 1329703800.924106 -1 1 24
