vicon_t u v w x y z
1329949427.202242 -2.113334 2.428585 -0.128934 714.004395 -210.900543 1215.711182
1329949427.223819 -2.124563 2.413967 -0.123515 715.031982 -208.637970 1215.247437
1329949427.239401 -2.135493 2.399540 -0.116203 716.079285 -206.345154 1214.790039
1329949427.243867 -2.167254 2.355794 -0.099700 719.466309 -199.162384 1213.152710
1329949427.252392 -2.176970 2.341634 -0.095802 720.586548 -196.623047 1212.531372
1329949427.260506 -2.185702 2.327648 -0.092355 721.734497 -194.034637 1211.922485
1329949427.268854 -2.194761 2.314282 -0.090575 722.847900 -191.359650 1211.268555
1329949427.276585 -2.203729 2.301643 -0.086714 723.944641 -188.658417 1210.623047
1329949427.285620 -2.212590 2.289862 -0.084064 725.044189 -185.915680 1209.963745
1329949427.293856 -2.221650 2.278776 -0.080549 726.130310 -183.141235 1209.322754
1329949427.302113 -2.230967 2.268378 -0.077410 727.219177 -180.383179 1208.687134
1329949427.310792 -2.240211 2.258456 -0.074740 728.319275 -177.606384 1208.057007
1329949427.331996 2.193044 -2.191634 0.069657 729.409668 -174.819885 1207.446533
1329949427.335579 2.211823 -2.172396 0.065462 731.621521 -169.238556 1206.229736
1329949427.353718 2.221049 -2.162643 0.063089 732.741699 -166.438812 1205.657959
1329949427.377984 2.229816 -2.153158 0.062435 733.856079 -163.623444 1205.067871
1329949427.385479 2.264180 -2.117160 0.052655 738.106506 -152.514954 1202.861938
1329949427.393766 2.272528 -2.108929 0.053465 739.108948 -149.869781 1202.309082
1329949427.401916 2.281195 -2.100698 0.049964 740.097168 -147.205078 1201.799805
1329949427.427254 2.289695 -2.092863 0.048565 741.106201 -144.576843 1201.271362
1329949427.443164 2.317244 -2.070122 0.041066 744.112915 -136.787506 1199.770386
1329949427.446886 2.326383 -2.062910 0.037857 745.067688 -134.252350 1199.227539
1329949427.451985 2.335009 -2.056121 0.036544 745.994812 -131.742432 1198.664917
1329949427.460430 2.343345 -2.049559 0.033981 746.905273 -129.268433 1198.107178
1329949427.468469 2.350982 -2.043447 0.029820 747.785156 -126.836998 1197.552368
1329949427.484245 2.358229 -2.037464 0.026702 748.637573 -124.445259 1196.988647
1329949427.500134 2.365070 -2.031664 0.023102 749.454651 -122.110649 1196.435669
1329949427.503831 2.378700 -2.020947 0.013694 750.993835 -117.533501 1195.420532
1329949427.510219 2.385360 -2.015926 0.009744 751.747009 -115.311775 1194.906250
1329949427.518400 2.392247 -2.010990 0.004423 752.493591 -113.096489 1194.434570
1329949427.526599 2.398944 -2.006313 0.001680 753.245789 -110.921410 1193.928955
1329949427.534680 2.405756 -2.001575 -0.000946 754.004944 -108.757790 1193.426636
1329949427.548556 2.412632 -1.996627 -0.004670 754.745361 -106.623772 1192.945557
1329949427.552180 2.419224 -1.991447 -0.008256 755.477783 -104.518318 1192.457764
