vicon_t u v w x y z
1329704142.854164 -0.752308 0.158298 1.969127 1081.985107 83.418777 1203.143188
1329704142.862317 -0.780294 0.130489 1.971111 1077.968750 88.677269 1215.503540
1329704142.870121 -0.806451 0.105321 1.971991 1073.997559 93.594696 1227.119751
1329704142.878912 -0.828449 0.081825 1.972932 1070.240601 98.290947 1238.180176
1329704142.887026 -0.846795 0.060061 1.974441 1066.419067 102.629005 1248.490601
1329704142.895571 -0.864543 0.041037 1.975007 1062.713379 106.623268 1258.181152
1329704142.904169 -0.868206 0.021548 1.979994 1058.896973 110.560104 1267.531128
1329704142.912234 -0.928089 0.011313 1.961350 1056.992676 114.050903 1274.325317
1329704142.920615 -0.943614 -0.001014 1.960323 1053.849731 117.371063 1281.995483
1329704142.930261 -0.952911 -0.011611 1.961306 1050.667114 120.468826 1289.239624
1329704142.936189 -0.955377 -0.020924 1.966753 1047.359131 122.966797 1295.983032
1329704142.946831 -0.962245 -0.029030 1.963684 1044.764771 126.327972 1301.889893
1329704142.953107 -0.969227 -0.035001 1.964097 1042.159424 128.986176 1307.253662
1329704142.962555 -0.974107 -0.040253 1.965392 1039.750366 131.442032 1312.046387
1329704142.969217 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704142.978125 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704142.986028 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.002544 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.003991 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.011008 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.019430 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.027771 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.036254 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.045024 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.052736 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.061144 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.069229 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.078125 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.086226 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.099004 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.103061 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.111317 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.119423 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.127607 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.136193 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.144694 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.152983 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.161387 0.000000 0.000000 0.039624 54.783798 84.665901 17.772600
1329704143.169465 -0.748611 0.113399 1.972572 1045.050171 134.767212 1274.493164
1329704143.177789 -0.725941 0.127687 1.974387 1046.325073 132.796936 1268.249268
1329704143.186533 -0.702436 0.141803 1.975637 1047.509033 130.548706 1261.935913
