imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
0.893937 1329703795.787040 508 502 605 374 376 370
0.968428 1329703795.795293 508 502 605 374 376 369
0.968428 1329703795.803408 508 502 605 374 376 371
1.029349 1329703795.811818 508 502 605 374 376 370
1.029349 1329703795.820473 508 502 605 374 376 370
1.052112 1329703795.828444 508 502 605 375 376 370
1.052112 1329703795.837012 508 502 605 375 376 371
1.093574 1329703795.845218 507 502 605 374 376 370
1.093574 1329703795.859537 508 502 605 374 376 371
1.127584 1329703795.862502 508 502 606 374 375 371
1.127584 1329703795.870426 508 502 606 375 376 370
1.168389 1329703795.878626 508 502 605 374 375 370
1.168389 1329703795.886956 508 502 605 374 376 370
1.210320 1329703795.895159 508 502 605 374 376 370
1.210320 1329703795.903306 508 502 605 374 376 370
1.251973 1329703795.911890 508 502 605 373 375 370
1.251973 1329703795.920664 508 502 605 374 376 370
1.293649 1329703795.928359 508 502 605 375 376 370
1.293649 1329703795.936747 508 502 606 373 376 370
1.328011 1329703795.945207 508 502 605 374 376 370
1.328011 1329703795.953152 508 502 606 374 376 369
1.373609 1329703795.961962 508 502 605 374 376 370
1.373609 1329703795.970118 508 502 605 374 377 370
1.409904 1329703795.978544 508 502 605 375 376 371
1.409904 1329703795.986904 508 502 605 375 376 370
1.451652 1329703795.995114 508 502 605 374 375 370
1.451652 1329703796.003038 508 502 605 374 377 370
1.493359 1329703796.011813 508 502 605 374 376 370
1.493359 1329703796.020090 508 502 605 375 376 371
1.538177 1329703796.028580 508 502 605 375 376 371
1.538177 1329703796.036812 508 502 605 374 376 370
1.584586 1329703796.044983 508 502 605 374 376 371
1.584586 1329703796.053644 508 502 605 374 376 370
1.607754 1329703796.061880 508 502 605 373 376 371
1.607754 1329703796.070084 508 502 606 374 376 371
1.652683 1329703796.079168 508 502 605 374 377 370
1.652683 1329703796.086882 508 502 605 374 376 371
1.693618 1329703796.095407 508 502 605 374 376 370
1.693618 1329703796.108554 508 502 605 375 377 370
1.726236 1329703796.111976 508 502 605 375 376 370
1.726236 1329703796.120040 508 502 605 374 376 370
1.768301 1329703796.128265 508 502 605 374 376 371
1.768301 1329703796.136781 508 502 605 374 376 371
1.808322 1329703796.144817 508 502 605 374 376 371
1.808322 1329703796.152833 508 502 605 375 376 371
1.851705 1329703796.161685 508 502 605 374 376 370
1.851705 1329703796.169942 508 502 605 375 376 370
1.893003 1329703796.178151 508 502 605 375 377 370
1.893003 1329703796.186550 508 502 605 374 376 370
1.926688 1329703796.194692 508 502 605 374 376 370
1.926688 1329703796.203025 508 502 605 374 376 370
1.968250 1329703796.211649 508 502 605 374 377 370
1.968250 1329703796.220045 507 502 605 374 376 370
2.009638 1329703796.228273 508 502 605 374 376 371
2.009638 1329703796.236750 508 502 605 374 375 370
2.051315 1329703796.245076 508 502 605 374 375 370
2.051315 1329703796.258277 508 502 605 374 376 370
2.093029 1329703796.272985 508 502 605 373 376 370
2.093029 1329703796.296330 508 502 605 374 376 371
2.126352 1329703796.319427 508 502 605 374 375 370
2.126352 1329703796.342630 508 502 605 375 376 371
2.168392 1329703796.366272 508 502 605 374 376 370
2.168392 1329703796.379836 508 502 605 374 377 370
2.209751 1329703796.386671 508 502 605 374 376 371
2.209751 1329703796.394939 508 502 605 374 376 371
2.255591 1329703796.403295 508 502 606 374 376 371
2.255591 1329703796.411432 508 502 605 374 376 370
2.293177 1329703796.419942 508 502 606 373 376 370
2.293177 1329703796.428727 508 502 606 375 376 371
2.340204 1329703796.437611 508 502 603 374 376 370
2.340204 1329703796.444840 508 502 604 374 376 371
2.367829 1329703796.453162 508 502 604 374 375 370
2.367829 1329703796.461291 508 502 604 373 376 370
2.414214 1329703796.469928 508 502 604 374 376 370
2.414214 1329703796.478030 508 502 605 374 375 370
2.463102 1329703796.486663 508 502 605 374 377 370
2.463102 1329703796.494734 508 502 606 374 376 370
2.493774 1329703796.503192 508 502 605 375 375 370
2.493774 1329703796.511262 508 502 605 375 376 370
2.534000 1329703796.519814 508 502 605 374 376 370
2.534000 1329703796.527821 508 502 605 374 376 371
2.569280 1329703796.543148 508 502 605 375 377 370
2.569280 1329703796.545758 508 502 606 375 377 370
2.610079 1329703796.553137 507 502 605 374 376 371
2.650609 1329703796.561368 508 502 605 374 376 370
2.650609 1329703796.569729 508 502 605 375 376 371
2.692884 1329703796.577916 508 502 605 374 376 370
2.692884 1329703796.586671 508 502 605 373 377 370
2.733691 1329703796.594557 508 502 605 374 376 371
2.733691 1329703796.603333 508 502 605 374 375 370
2.768896 1329703796.611100 508 502 605 374 375 371
2.768896 1329703796.620010 508 502 604 373 376 371
2.808306 1329703796.627906 508 502 605 374 377 371
2.808306 1329703796.636690 508 502 605 375 376 370
2.850071 1329703796.658794 508 502 606 374 377 371
2.850071 1329703796.661619 508 502 605 374 375 371
2.892843 1329703796.669576 508 502 605 375 375 371
2.892843 1329703796.678174 508 502 605 375 376 370
2.933497 1329703796.685971 508 502 605 374 377 370
2.933497 1329703796.694671 508 502 605 374 376 370
2.976616 1329703796.703168 508 502 605 374 377 371
2.976616 1329703796.711239 508 502 605 374 376 370
3.008063 1329703796.719464 508 502 606 374 376 371
3.008063 1329703796.727838 508 502 605 375 377 370
3.049905 1329703796.736056 508 502 605 374 376 370
3.049905 1329703796.744576 508 502 605 374 377 370
3.091691 1329703796.752874 508 502 605 374 378 370
3.091691 1329703796.771997 508 503 605 375 376 370
3.134623 1329703796.786237 508 502 605 374 376 370
3.134623 1329703796.794380 508 502 605 374 375 372
3.190255 1329703796.802878 508 502 606 375 377 370
3.190255 1329703796.811097 508 502 605 374 375 370
3.207945 1329703796.819532 508 502 605 373 376 370
3.207945 1329703796.827989 508 502 606 374 376 371
3.249484 1329703796.835854 508 502 605 374 377 371
3.249484 1329703796.844556 508 502 605 374 376 370
3.298998 1329703796.852568 508 502 605 375 376 371
3.298998 1329703796.861188 508 502 605 373 376 370
3.332840 1329703796.869753 508 502 605 374 376 371
3.332840 1329703796.882228 508 502 605 374 377 370
3.374604 1329703796.888242 508 502 605 375 376 370
3.374604 1329703796.900879 508 502 605 374 376 371
3.407656 1329703796.903319 508 502 605 375 377 371
3.407656 1329703796.910887 508 502 605 374 375 371
3.450130 1329703796.921038 508 502 605 374 376 371
3.450130 1329703796.927669 508 502 605 374 376 370
3.490781 1329703796.936080 507 502 605 374 376 370
3.490781 1329703796.944662 508 502 605 374 376 370
3.532997 1329703796.952611 508 502 605 376 376 370
3.532997 1329703796.961461 508 502 605 375 377 371
3.574267 1329703796.969316 508 502 605 374 375 370
3.574267 1329703796.978284 508 502 605 375 376 371
3.607354 1329703796.990430 507 502 606 374 376 370
3.607354 1329703796.994121 508 502 605 375 376 370
3.648968 1329703797.002616 508 502 605 375 376 370
3.648968 1329703797.012909 508 503 605 374 376 371
3.690472 1329703797.027927 507 502 606 374 376 370
3.690472 1329703797.042719 508 502 605 374 376 371
3.732173 1329703797.074970 508 502 606 374 375 370
3.732173 1329703797.086356 508 502 605 374 376 370
3.773915 1329703797.094526 508 502 606 374 377 369
3.773915 1329703797.102693 507 502 605 374 376 371
3.807340 1329703797.110845 507 502 605 374 376 370
3.807340 1329703797.121771 508 502 604 375 376 370
