vicon_t u v w x y z
1329704489.697404 2.323155 -1.496463 0.187036 681.562561 -628.074951 1363.877808
1329704489.713415 2.342805 -1.492462 0.165744 685.076355 -626.978394 1359.023926
1329704489.716318 2.357512 -1.481541 0.162824 688.970093 -625.515259 1354.548096
1329704489.722289 2.370859 -1.467749 0.163508 693.186340 -623.939575 1350.048462
1329704489.730482 2.385835 -1.453823 0.160810 697.638733 -622.293945 1345.191406
1329704489.739022 2.401020 -1.438011 0.159007 702.401428 -620.426086 1340.250854
1329704489.747230 2.417805 -1.421610 0.153539 707.429626 -618.444031 1335.024536
1329704489.770845 2.435338 -1.403690 0.147949 712.694336 -616.294800 1329.630737
1329704489.773616 2.476969 -1.367794 0.125418 723.914612 -611.477661 1318.022217
1329704489.780391 2.497289 -1.346691 0.121695 729.899536 -608.673035 1312.267578
1329704489.788742 2.519305 -1.324115 0.115579 736.104553 -605.686890 1306.298218
1329704489.797034 2.541295 -1.299916 0.114261 742.506653 -602.358093 1300.351685
1329704489.805348 2.564440 -1.273702 0.113523 749.087524 -598.759521 1294.364746
1329704489.813691 2.588306 -1.247155 0.111971 755.803284 -594.876587 1288.256104
1329704489.821694 2.613461 -1.220978 0.107271 762.677551 -590.736389 1281.936768
1329704489.830444 2.636437 -1.192464 0.108478 769.707886 -586.314148 1275.783569
1329704489.838424 2.661707 -1.174056 0.068381 777.073242 -582.105957 1267.707275
1329704489.847531 2.684388 -1.131070 0.121632 784.062622 -576.348511 1264.010376
1329704489.855258 2.708315 -1.100641 0.122742 791.450317 -571.048340 1257.838013
1329704489.862865 2.731758 -1.069727 0.125491 798.916321 -565.489929 1251.721313
1329704489.871498 2.753208 -1.037047 0.133199 806.462097 -559.519043 1245.877930
1329704489.881164 2.773369 -1.003652 0.145853 814.056580 -553.259155 1240.245728
1329704489.888641 2.797142 -0.970819 0.141970 821.697632 -546.729431 1234.125732
1329704489.898443 2.818917 -0.931713 0.157969 829.136169 -539.605286 1228.942505
1329704489.905428 2.839011 -0.900708 0.156531 837.071106 -532.628357 1223.114746
1329704489.913337 2.860934 -0.864577 0.146383 844.681091 -525.193665 1217.021973
1329704489.921929 2.881286 -0.827671 0.144307 852.330627 -517.466553 1211.413208
1329704489.930529 2.902149 -0.789721 0.131727 859.903809 -509.432739 1205.453247
1329704489.938595 2.856490 -1.060677 -0.084963 873.174255 -518.180298 1193.259521
1329704489.946852 2.876935 -1.022388 -0.088223 881.189758 -509.356445 1187.918457
1329704489.955447 2.896299 -0.983296 -0.092572 889.105713 -500.223755 1182.711670
1329704489.963150 2.914797 -0.943088 -0.097379 896.955688 -490.851746 1177.705933
1329704489.973991 2.932389 -0.902483 -0.102055 904.695679 -481.165039 1172.795410
1329704489.989536 2.948961 -0.861141 -0.106215 912.325623 -471.254822 1168.059326
1329704490.022105 2.964451 -0.819578 -0.109922 919.844055 -461.080017 1163.462280
1329704490.036539 3.034626 -0.610530 -0.121703 955.240601 -407.152435 1142.744141
1329704490.042900 3.047839 -0.567529 -0.123515 961.715332 -395.858673 1139.093140
1329704490.046475 3.060793 -0.524262 -0.125398 967.966309 -384.430603 1135.595703
1329704490.054841 3.073297 -0.480544 -0.125151 974.094116 -372.966553 1132.333374
1329704490.063332 3.085478 -0.438047 -0.125832 979.863464 -361.393738 1129.168579
1329704490.074479 3.097121 -0.396486 -0.126266 985.373962 -349.785767 1126.160400
1329704490.080327 3.108106 -0.355460 -0.126586 990.663513 -338.152924 1123.322144
1329704490.088093 3.118264 -0.315483 -0.126641 995.717224 -326.599548 1120.670044
1329704490.096511 3.127529 -0.275543 -0.127423 1000.538696 -315.046692 1118.194946
1329704490.104532 3.135574 -0.236062 -0.128602 1005.146484 -303.537079 1115.911133
1329704490.113164 3.142904 -0.195856 -0.128995 1009.419678 -292.105988 1113.873779
1329704490.125791 3.148411 -0.157014 -0.129192 1013.510071 -280.769836 1112.016724
1329704490.129855 3.152612 -0.118978 -0.129470 1017.421021 -269.575684 1110.380371
1329704490.138172 3.156205 -0.082012 -0.127813 1021.006836 -258.570709 1108.865479
1329704490.147366 3.159842 -0.046506 -0.126555 1024.402100 -247.664276 1107.523926
1329704490.154592 3.162579 -0.012115 -0.125772 1027.570923 -236.944855 1106.382080
1329704490.163051 3.164648 0.021318 -0.125451 1030.548950 -226.426514 1105.443359
1329704490.180192 3.166224 0.053630 -0.125158 1033.329956 -216.114868 1104.665161
1329704490.188345 3.167020 0.115574 -0.122426 1038.354492 -196.099121 1103.655762
1329704490.196456 3.166052 0.145242 -0.120001 1040.594727 -186.416809 1103.405396
1329704490.204733 3.164749 0.174773 -0.117026 1042.634399 -177.002808 1103.304321
1329704490.213054 3.163252 0.202353 -0.113710 1044.527100 -167.729858 1103.357666
1329704490.221701 3.161800 0.229405 -0.110894 1046.310059 -158.673737 1103.557739
1329704490.229692 3.160628 0.255456 -0.107055 1047.880127 -149.851166 1103.834351
1329704490.237994 3.159190 0.281661 -0.102899 1049.240845 -141.267181 1104.218994
1329704490.246551 3.158399 0.306056 -0.099042 1050.536255 -132.893402 1104.698608
1329704490.255220 3.157631 0.329879 -0.095148 1051.691650 -124.722038 1105.279785
1329704490.263138 3.156690 0.353799 -0.091872 1052.684692 -116.777519 1105.964722
1329704490.271695 3.155488 0.377634 -0.089068 1053.536621 -109.051369 1106.755615
1329704490.279662 3.153694 0.400928 -0.086105 1054.264404 -101.526939 1107.629761
1329704490.288611 3.151388 0.423748 -0.083357 1054.874634 -94.209984 1108.612427
1329704490.296422 3.148812 0.445462 -0.080066 1055.381958 -87.109993 1109.710327
1329704490.304907 3.146008 0.466173 -0.075760 1055.781372 -80.217125 1110.891235
1329704490.313102 3.143105 0.485609 -0.071111 1056.073486 -73.512352 1112.178589
1329704490.321399 3.139622 0.504873 -0.065897 1056.178467 -67.017906 1113.525879
1329704490.329809 3.136569 0.522232 -0.060660 1056.266968 -60.676903 1114.951050
1329704490.341045 3.132910 0.539933 -0.054838 1056.195557 -54.527916 1116.447388
1329704490.346629 3.129586 0.556542 -0.048659 1056.089233 -48.503578 1118.006104
1329704490.354239 3.126240 0.572789 -0.042532 1055.895142 -42.630150 1119.623413
1329704490.362718 3.122835 0.588973 -0.035321 1055.618164 -36.892525 1121.294800
1329704490.371383 3.119412 0.606448 -0.028728 1055.219604 -31.185387 1122.972290
1329704490.391472 3.116397 0.622051 -0.021931 1054.729614 -25.696983 1124.674805
1329704490.405170 3.113974 0.636860 -0.015632 1054.144043 -20.307655 1126.372803
1329704490.413785 3.110165 0.674463 -0.001574 1051.975952 -4.772354 1131.492798
1329704490.420917 3.108953 0.686012 0.001631 1051.164917 0.271996 1133.170410
1329704490.429149 3.107287 0.697298 0.004616 1050.294800 5.258545 1134.857300
1329704490.438003 3.105244 0.708955 0.007210 1049.383423 10.187874 1136.548950
1329704490.446536 3.102965 0.720776 0.010049 1048.406372 15.087761 1138.210449
1329704490.455091 3.100438 0.732661 0.012915 1047.407471 19.971024 1139.844360
1329704490.463117 3.098004 0.744617 0.015567 1046.363037 24.821480 1141.452393
1329704490.471316 3.095537 0.756769 0.017175 1045.262817 29.646049 1143.017456
1329704490.479402 3.093191 0.768984 0.017558 1044.100220 34.427006 1144.548950
1329704490.487833 3.090959 0.781144 0.017546 1042.888306 39.164268 1146.038574
1329704490.496334 3.088704 0.793146 0.017139 1041.658081 43.850384 1147.507935
1329704490.504667 3.085928 0.806672 0.016611 1040.366211 48.582821 1148.962646
1329704490.513307 3.083320 0.819110 0.016536 1039.082642 53.162064 1150.400757
1329704490.521270 3.080962 0.830932 0.016982 1037.740479 57.684517 1151.830078
