imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
10.833366 1329704126.128857 592 505 617 324 299 365
10.875251 1329704126.136898 595 507 621 315 291 361
10.875251 1329704126.145363 595 513 626 311 281 360
10.916907 1329704126.153765 596 519 628 309 264 358
10.916907 1329704126.161744 593 521 628 302 244 355
10.959456 1329704126.170431 593 520 632 282 227 350
10.959456 1329704126.179042 590 517 633 262 206 347
10.991795 1329704126.189344 584 514 628 253 174 348
10.991795 1329704126.195395 584 522 622 255 143 351
11.033083 1329704126.204204 579 532 617 251 123 351
11.033083 1329704126.212237 572 533 613 243 114 351
11.074612 1329704126.220608 568 530 606 239 103 351
11.074612 1329704126.228575 560 528 599 249 91 353
11.113506 1329704126.240154 551 530 591 263 83 355
11.113506 1329704126.245284 543 528 578 275 70 357
11.156513 1329704126.253321 533 527 569 289 55 361
