vicon_t u v w x y z
1329703834.693630 -0.023734 -0.010619 -2.002446 1108.188232 133.494049 1237.772583
1329703834.700530 -0.021004 -0.007764 -2.001757 1111.915894 133.087341 1238.574707
1329703834.708865 -0.018435 -0.005054 -2.000830 1115.640137 132.683517 1239.345581
1329703834.716895 -0.016441 -0.002337 -1.999871 1119.348267 132.256622 1240.056885
1329703834.739810 -0.015350 0.000454 -1.999328 1123.031006 131.758087 1240.688354
1329703834.742953 -0.015675 0.005831 -1.999590 1130.302002 130.541870 1241.713989
1329703834.750538 -0.017100 0.008379 -2.000311 1133.874268 129.857468 1242.110596
1329703834.758879 -0.018774 0.010813 -2.001392 1137.453125 129.181808 1242.467896
1329703834.766986 -0.020450 0.012770 -2.002583 1140.992310 128.517456 1242.810181
1329703834.775076 -0.021996 0.014211 -2.003716 1144.512085 127.880371 1243.138062
1329703834.783365 -0.023358 0.015336 -2.004625 1148.011963 127.282425 1243.474365
1329703834.794322 -0.024152 0.016051 -2.005320 1151.486938 126.732048 1243.824951
1329703834.800323 -0.024782 0.016610 -2.006034 1154.949463 126.175644 1244.176270
1329703834.808633 -0.025314 0.016919 -2.006611 1158.421997 125.615219 1244.539185
1329703834.816888 -0.025997 0.017231 -2.007175 1161.870972 125.050438 1244.872314
1329703834.824867 -0.026785 0.017204 -2.007767 1165.306519 124.438934 1245.195801
1329703834.837419 -0.028164 0.017103 -2.008309 1168.702637 123.765625 1245.474731
1329703834.841666 -0.030347 0.016486 -2.009144 1172.083984 123.074844 1245.709229
1329703834.850028 -0.032755 0.015698 -2.010444 1175.450562 122.320663 1245.944946
1329703834.858634 -0.035468 0.014522 -2.011937 1178.780273 121.554390 1246.170410
1329703834.866838 -0.038564 0.012609 -2.013949 1182.080200 120.783287 1246.367188
1329703834.874833 -0.041564 0.010106 -2.016298 1185.351929 119.988510 1246.603271
1329703834.883516 -0.044490 0.006964 -2.018671 1188.606445 119.226959 1246.827393
1329703834.891805 -0.047272 0.003181 -2.021070 1191.827515 118.481995 1247.073608
1329703834.899868 -0.049597 -0.001120 -2.023347 1195.032471 117.772537 1247.353760
1329703834.907985 -0.052001 -0.005999 -2.025053 1198.174438 117.055069 1247.612793
1329703834.916604 -0.053993 -0.010422 -2.026826 1201.313110 116.410957 1247.900757
1329703834.924606 -0.056072 -0.015126 -2.028320 1204.399536 115.801109 1248.208618
1329703834.932807 -0.058518 -0.019613 -2.029844 1207.414673 115.172699 1248.518188
1329703834.942749 -0.061524 -0.024060 -2.031554 1210.387451 114.562325 1248.775146
1329703834.949940 -0.064590 -0.028695 -2.033146 1213.306763 113.958496 1249.048096
1329703834.957838 -0.067864 -0.033785 -2.034933 1216.175659 113.366341 1249.328003
1329703834.966462 -0.070980 -0.039044 -2.036842 1218.994141 112.786133 1249.596191
1329703834.974323 -0.074432 -0.044408 -2.038571 1221.742676 112.249649 1249.822754
1329703834.992256 -0.077575 -0.049924 -2.040385 1224.442505 111.742752 1250.080322
1329703834.999382 -0.082637 -0.061410 -2.043945 1229.751831 110.821014 1250.607544
1329703835.007804 -0.085231 -0.067284 -2.045643 1232.321045 110.382713 1250.861938
1329703835.016555 -0.087821 -0.073263 -2.047395 1234.876343 109.952820 1251.130737
1329703835.024569 -0.090544 -0.079000 -2.049115 1237.398315 109.521957 1251.376221
1329703835.032705 -0.093388 -0.084847 -2.050896 1239.875122 109.109711 1251.595215
1329703835.041584 -0.096057 -0.090362 -2.052440 1242.346069 108.692146 1251.830322
1329703835.056203 -0.098762 -0.096106 -2.053980 1244.761719 108.292191 1252.046265
1329703835.070149 -0.101554 -0.101617 -2.055543 1247.156250 107.907761 1252.240112
1329703835.084570 -0.104104 -0.107102 -2.056824 1249.500244 107.584381 1252.421265
1329703835.091221 -0.111351 -0.122874 -2.061207 1256.447266 106.639717 1252.877686
1329703835.098982 -0.114092 -0.128114 -2.062838 1258.755981 106.333405 1252.959961
1329703835.107624 -0.117278 -0.133263 -2.064289 1261.000244 106.009918 1253.012207
1329703835.126759 -0.120735 -0.138664 -2.065780 1263.254028 105.671509 1253.032715
1329703835.132519 -0.129522 -0.148736 -2.068199 1267.585938 104.998528 1252.871948
1329703835.141091 -0.134155 -0.153388 -2.069184 1269.728882 104.663651 1252.753174
1329703835.149359 -0.138789 -0.157421 -2.070035 1271.828003 104.369522 1252.606689
1329703835.157143 -0.143066 -0.161052 -2.070758 1273.896118 104.088921 1252.445557
