vicon_t u v w x y z
1329703649.245372 -2.127791 2.326621 0.145051 855.664429 316.104706 1236.647827
1329703649.252919 -2.125520 2.327242 0.153928 852.110840 316.769348 1236.819458
1329703649.262060 -2.126267 2.328108 0.153182 848.510254 316.811859 1236.621216
1329703649.269983 -2.126982 2.328800 0.151985 844.972961 316.970673 1236.283325
1329703649.279281 -2.127434 2.329293 0.150667 841.464478 317.107941 1235.920410
1329703649.286406 -2.128084 2.329503 0.149726 838.038879 317.243774 1235.559326
1329703649.295060 -2.128922 2.329564 0.148714 834.666077 317.391357 1235.237793
1329703649.302978 -2.130111 2.329293 0.147538 831.353760 317.556976 1234.910645
1329703649.311289 -2.131589 2.328942 0.146784 828.072021 317.738251 1234.604248
1329703649.326920 -2.133616 2.328104 0.144966 824.882629 317.912048 1234.289673
1329703649.329806 -2.135811 2.327134 0.143275 821.698547 318.109070 1233.955078
1329703649.337106 -2.138306 2.325706 0.141318 818.551086 318.297485 1233.616333
1329703649.344967 -2.140777 2.323949 0.138881 815.416870 318.467133 1233.265747
1329703649.352954 -2.143261 2.322009 0.136683 812.329224 318.655365 1232.926880
1329703649.361392 -2.145708 2.320029 0.134781 809.262329 318.875305 1232.575073
1329703649.369682 -2.148073 2.318017 0.132555 806.191772 319.099609 1232.197632
1329703649.378294 -2.150517 2.316076 0.129750 803.145020 319.356842 1231.827759
1329703649.386022 -2.152842 2.314278 0.127271 800.118164 319.664917 1231.436279
1329703649.394634 -2.155209 2.312545 0.124575 797.148499 320.012695 1231.036865
1329703649.403059 -2.157404 2.311084 0.121594 794.193909 320.395172 1230.633301
1329703649.411344 -2.159700 2.309576 0.118415 791.299316 320.768707 1230.234985
1329703649.419859 -2.161796 2.308507 0.115544 788.414429 321.131897 1229.821655
1329703649.430853 -2.163842 2.307539 0.113302 785.596558 321.477295 1229.364502
1329703649.438403 -2.165663 2.306656 0.111259 782.803772 321.772247 1228.908447
1329703649.444768 -2.166821 2.306201 0.109705 779.998474 322.038269 1228.403809
1329703649.453303 -2.167414 2.305668 0.108954 777.259766 322.250702 1227.853027
1329703649.461365 -2.167468 2.305455 0.108165 774.526245 322.401917 1227.359253
1329703649.469480 -2.167324 2.304885 0.107866 771.855957 322.505341 1226.830933
1329703649.485626 -2.166552 2.304525 0.107347 769.190735 322.600037 1226.344360
1329703649.509030 -2.165456 2.304139 0.107377 766.582642 322.651825 1225.874390
1329703649.523404 -2.160990 2.303250 0.106840 759.158813 322.722137 1224.899902
1329703649.528005 -2.157817 2.303957 0.106831 754.225464 322.550934 1224.114380
1329703649.536212 -2.156194 2.304681 0.106461 751.989075 322.561707 1223.945312
1329703649.544454 -2.154633 2.305421 0.106861 749.702881 322.458374 1223.660034
1329703649.562024 -2.153017 2.306214 0.107415 747.442566 322.339203 1223.399292
1329703649.563975 -2.151057 2.306838 0.107511 745.220032 322.158539 1223.157959
1329703649.569463 -2.148992 2.307297 0.107783 743.036621 321.938568 1222.978149
1329703649.578050 -2.146888 2.307884 0.107675 740.896057 321.697571 1222.876221
1329703649.586245 -2.144454 2.308106 0.107335 738.819153 321.435181 1222.782715
1329703649.594415 -2.142060 2.308370 0.106574 736.809509 321.157715 1222.818481
1329703649.603058 -2.139774 2.308758 0.105056 734.874084 320.879242 1222.917847
1329703649.611084 -2.137788 2.309442 0.102663 733.001282 320.573669 1223.088257
1329703649.619438 -2.135942 2.310374 0.099331 731.208374 320.273865 1223.300293
1329703649.628996 -2.134309 2.311663 0.095419 729.454224 319.933411 1223.540649
1329703649.636219 -2.133020 2.313283 0.091350 727.731934 319.567780 1223.788452
1329703649.644605 -2.132046 2.315464 0.087511 726.039795 319.196991 1224.041016
1329703649.652965 -2.130998 2.317502 0.083749 724.401428 318.833099 1224.236328
1329703649.669005 -2.130292 2.319649 0.080233 722.821045 318.451080 1224.470093
1329703649.672091 -2.129583 2.321329 0.076631 721.312683 318.075073 1224.643677
1329703649.678044 -2.129165 2.322566 0.073378 719.880798 317.684387 1224.824463
1329703649.686348 -2.128824 2.323294 0.070126 718.501587 317.312317 1225.001465
1329703649.694487 -2.128368 2.323802 0.066862 717.171692 316.960114 1225.171265
1329703649.703009 -2.127954 2.324012 0.064015 715.906128 316.621033 1225.311157
1329703649.711320 -2.127501 2.324233 0.061467 714.657104 316.278107 1225.472534
1329703649.719326 -2.126531 2.324991 0.060119 713.433350 316.002319 1225.642212
1329703649.728175 -2.125890 2.325935 0.057542 712.261536 315.601990 1225.848022
1329703649.736634 -2.125295 2.327540 0.055513 711.050598 315.202972 1226.003174
1329703649.744767 -2.124413 2.329620 0.053310 709.884033 314.788269 1226.111084
1329703649.753426 -2.123525 2.332142 0.051319 708.770691 314.349670 1226.216675
1329703649.762397 -2.122320 2.334638 0.049321 707.704773 313.892761 1226.255737
1329703649.769619 -2.121064 2.336950 0.047630 706.700623 313.436462 1226.257446
1329703649.777985 -2.119541 2.339085 0.046218 705.747192 313.009430 1226.237061
1329703649.786431 -2.118016 2.340714 0.044974 704.875061 312.600861 1226.175171
1329703649.794559 -2.116173 2.341766 0.044217 704.048828 312.238617 1226.069580
1329703649.803357 -2.114444 2.342856 0.044017 703.237854 311.888428 1226.014648
1329703649.811111 -2.112548 2.343699 0.044284 702.467712 311.550323 1225.885132
1329703649.819911 -2.110669 2.344567 0.045066 701.710876 311.209686 1225.756470
1329703649.827979 -2.109004 2.345286 0.046224 700.946045 310.848907 1225.606812
1329703649.836493 -2.106818 2.346617 0.047649 700.230835 310.510529 1225.471313
1329703649.844469 -2.105479 2.347343 0.048873 699.581055 310.089233 1225.349609
1329703649.853402 -2.103842 2.348141 0.049777 698.954895 309.724579 1225.214844
1329703649.867755 -2.102411 2.348794 0.050688 698.412903 309.364319 1225.101440
1329703649.871359 -2.100885 2.349166 0.051129 697.916809 309.022003 1224.989380
1329703649.878055 -2.099329 2.349537 0.050938 697.458191 308.681244 1224.925659
1329703649.886606 -2.097727 2.349672 0.050501 697.041016 308.370819 1224.839966
