imu_t vicon_t roll pitch yaw
10.203064 1329939690.126454 -61 -74 53
10.243997 1329939690.134575 -61 -76 52
10.243997 1329939690.142743 -60 -77 51
10.285713 1329939690.151152 -58 -78 49
10.285713 1329939690.159264 -57 -79 47
10.318958 1329939690.178225 -55 -80 44
10.318958 1329939690.191687 -53 -82 42
10.365079 1329939690.193417 -50 -83 38
10.365079 1329939690.201036 -47 -84 34
10.401904 1329939690.209841 -40 -85 26
10.401904 1329939690.217562 -25 -86 10
10.443703 1329939690.225959 2 -87 -19
10.443703 1329939690.237706 35 -87 -53
10.498053 1329939690.245714 56 -86 -75
10.498053 1329939690.250932 68 -85 -87
10.526948 1329939690.261726 74 -84 -94
10.526948 1329939690.267542 77 -82 -98
10.560194 1329939690.286622 80 -81 -101
10.560194 1329939690.309690 82 -80 -104
10.601891 1329939690.322324 83 -78 -105
10.601891 1329939690.334002 83 -77 -106
10.643305 1329939690.356302 83 -75 -107
10.643305 1329939690.367436 83 -74 -108
10.685312 1329939690.371213 82 -72 -108
10.685312 1329939690.376001 82 -71 -108
10.726944 1329939690.384022 81 -69 -109
10.726944 1329939690.392764 80 -68 -109
10.768122 1329939690.401083 80 -66 -109
10.768122 1329939690.409159 79 -65 -109
10.801855 1329939690.417377 79 -64 -109
10.801855 1329939690.425970 78 -63 -109
10.843399 1329939690.434062 77 -62 -109
10.843399 1329939690.448286 76 -61 -110
10.884866 1329939690.460021 76 -61 -110
10.884866 1329939690.467851 75 -60 -110
10.926683 1329939690.475407 74 -59 -109
10.926683 1329939690.484283 73 -58 -109
10.959742 1329939690.492838 72 -57 -109
10.959742 1329939690.505950 71 -56 -108
11.001670 1329939690.511449 70 -55 -107
11.001670 1329939690.517823 69 -55 -107
11.043145 1329939690.527639 68 -54 -106
11.043145 1329939690.534773 67 -53 -105
11.084779 1329939690.544748 66 -52 -104
11.084779 1329939690.551316 65 -52 -103
11.134213 1329939690.561517 64 -51 -102
11.134213 1329939690.567976 62 -51 -101
11.160121 1329939690.575623 61 -50 -100
11.160121 1329939690.584733 60 -50 -99
11.203187 1329939690.593059 59 -50 -98
11.203187 1329939690.601317 58 -50 -97
11.243904 1329939690.618729 58 -50 -96
11.243904 1329939690.630233 57 -50 -96
11.285042 1329939690.634146 56 -50 -95
11.285042 1329939690.643115 55 -50 -93
11.328342 1329939690.651144 54 -50 -92
11.328342 1329939690.659831 52 -50 -91
11.360111 1329939690.667998 51 -50 -90
11.360111 1329939690.676469 50 -51 -89
11.401618 1329939690.684008 49 -51 -88
11.401618 1329939690.693057 48 -51 -86
11.443610 1329939690.701412 47 -52 -85
11.443610 1329939690.709970 46 -52 -84
11.485680 1329939690.718154 45 -53 -83
11.485680 1329939690.726632 45 -54 -82
11.519034 1329939690.734274 44 -54 -80
11.519034 1329939690.742985 43 -55 -79
11.560238 1329939690.751225 42 -56 -78
11.560238 1329939690.760113 41 -56 -76
11.602257 1329939690.769645 40 -57 -75
11.602257 1329939690.776287 39 -58 -74
11.649498 1329939690.784202 37 -58 -72
11.649498 1329939690.792924 36 -58 -70
11.685387 1329939690.801400 35 -59 -68
11.685387 1329939690.809866 33 -59 -66
11.718882 1329939690.819782 31 -59 -63
11.718882 1329939690.826156 30 -58 -61
11.760817 1329939690.834282 28 -58 -58
11.760817 1329939690.842955 26 -57 -55
11.802931 1329939690.851099 24 -56 -53
11.802931 1329939690.859868 23 -55 -51
11.844428 1329939690.867961 22 -53 -49
11.844428 1329939690.876349 21 -52 -47
11.885874 1329939690.884535 20 -51 -45
11.885874 1329939690.892839 18 -50 -43
11.919817 1329939690.901281 18 -49 -41
11.919817 1329939690.909899 17 -48 -39
11.961606 1329939690.917914 16 -46 -38
11.961606 1329939690.926269 14 -45 -36
12.003195 1329939690.934786 13 -43 -35
12.003195 1329939690.943039 13 -41 -33
12.044476 1329939690.951311 12 -40 -32
12.044476 1329939690.960467 11 -38 -30
12.094907 1329939690.968049 10 -36 -29
12.094907 1329939690.979425 10 -34 -28
12.119949 1329939690.984603 9 -33 -27
12.119949 1329939690.993288 9 -31 -26
12.158826 1329939691.001603 8 -29 -25
12.158826 1329939691.010018 8 -27 -24
12.216306 1329939691.018139 8 -26 -24
12.216306 1329939691.034454 8 -25 -23
12.244773 1329939691.048567 8 -23 -23
12.244773 1329939691.051395 8 -22 -22
12.278182 1329939691.060476 7 -21 -22
12.278182 1329939691.068341 7 -20 -21
12.319347 1329939691.075996 6 -19 -21
12.319347 1329939691.084858 6 -18 -21
12.361520 1329939691.100753 5 -16 -20
12.361520 1329939691.115304 5 -15 -20
12.410425 1329939691.118900 5 -14 -20
12.410425 1329939691.126550 4 -13 -20
12.444687 1329939691.134549 4 -12 -20
12.444687 1329939691.143384 4 -12 -20
12.478189 1329939691.151299 4 -11 -20
12.478189 1329939691.159411 4 -11 -20
12.519718 1329939691.168220 4 -10 -20
12.519718 1329939691.176626 4 -9 -20
12.572842 1329939691.184301 4 -8 -20
12.572842 1329939691.193132 4 -8 -20
12.602986 1329939691.201066 4 -7 -20
12.602986 1329939691.209401 4 -6 -20
12.644689 1329939691.218153 4 -6 -20
12.644689 1329939691.226712 4 -5 -20
12.678875 1329939691.234679 5 -4 -20
12.678875 1329939691.243590 5 -4 -20
12.719057 1329939691.251566 5 -4 -20
12.719057 1329939691.272143 5 -3 -19
12.761032 1329939691.296439 5 -3 -19
12.761032 1329939691.311549 5 -2 -19
12.802264 1329939691.318086 5 -2 -19
12.802264 1329939691.326616 5 -1 -19
12.843819 1329939691.335073 5 -1 -19
12.843819 1329939691.355762 4 -1 -19
12.879269 1329939691.359718 4 0 -19
12.879269 1329939691.368685 4 0 -19
12.919113 1329939691.376323 3 0 -18
12.919113 1329939691.385307 3 0 -18
12.960622 1329939691.393316 3 0 -18
12.960622 1329939691.412847 3 0 -18
12.998234 1329939691.427869 3 0 -18
12.998234 1329939691.434998 3 0 -18
13.043906 1329939691.442828 3 0 -18
13.043906 1329939691.451837 3 0 -18
13.085726 1329939691.459768 2 0 -18
13.085726 1329939691.468262 2 0 -18
13.133955 1329939691.480312 2 0 -18
13.133955 1329939691.485095 2 0 -18
13.160436 1329939691.493283 2 0 -18
13.160436 1329939691.501736 2 0 -18
13.202189 1329939691.509934 2 0 -18
13.202189 1329939691.518124 2 0 -18
13.243835 1329939691.537942 2 0 -18
13.243835 1329939691.553120 2 0 -18
13.287388 1329939691.559461 2 0 -18
13.287388 1329939691.568406 2 0 -18
13.318714 1329939691.576631 2 0 -18
13.318714 1329939691.584689 2 0 -18
13.360153 1329939691.601903 2 0 -18
13.360153 1329939691.609717 2 0 -18
13.401885 1329939691.617848 2 0 -18
13.401885 1329939691.626562 2 0 -18
13.450308 1329939691.634927 2 0 -18
13.450308 1329939691.643137 2 0 -18
13.484960 1329939691.668028 2 0 -18
13.484960 1329939691.680351 2 -1 -18
13.519891 1329939691.686001 2 -1 -18
13.519891 1329939691.693225 1 -1 -18
13.560118 1329939691.701391 1 -1 -18
13.560118 1329939691.709775 2 -1 -18
13.601305 1329939691.731632 2 -1 -18
13.601305 1329939691.734722 2 -1 -18
13.643410 1329939691.742727 2 -1 -18
13.643410 1329939691.751406 1 -1 -18
13.685257 1329939691.760164 1 -1 -18
13.685257 1329939691.767823 1 -1 -18
13.717881 1329939691.776413 1 -1 -18
13.717881 1329939691.784744 1 -1 -18
13.767659 1329939691.792380 1 -1 -18
13.767659 1329939691.801290 1 -1 -18
13.801874 1329939691.809602 1 -1 -18
13.801874 1329939691.817803 1 -1 -18
13.843156 1329939691.826615 1 -1 -18
13.843156 1329939691.836716 1 -1 -18
13.884738 1329939691.842833 1 -1 -18
13.884738 1329939691.851306 2 -1 -18
13.918064 1329939691.859991 2 -1 -18
13.918064 1329939691.868278 2 -1 -18
13.963265 1329939691.876513 2 -1 -18
13.963265 1329939691.892527 2 -1 -18
14.001306 1329939691.907685 1 -1 -18
14.001306 1329939691.910988 1 -1 -18
14.043115 1329939691.917797 1 -1 -18
14.043115 1329939691.925662 1 -1 -18
14.083528 1329939691.934151 1 -1 -18
14.083528 1329939691.942107 1 -1 -18
14.118224 1329939691.958068 1 -1 -18
14.118224 1329939691.961176 1 -1 -18
14.159282 1329939691.975925 1 -1 -18
14.159282 1329939691.984069 1 0 -18
14.201099 1329939691.991797 1 0 -18
14.201099 1329939692.000396 1 0 -18
14.242442 1329939692.012036 1 0 -18
14.242442 1329939692.017108 1 0 -18
14.284774 1329939692.025293 1 0 -18
14.284774 1329939692.034095 1 0 -18
14.326123 1329939692.042149 1 0 -18
14.326123 1329939692.050791 1 0 -18
14.359504 1329939692.058692 1 0 -18
14.359504 1329939692.070478 1 0 -18
14.400624 1329939692.075604 1 0 -18
14.400624 1329939692.084533 1 0 -18
14.453797 1329939692.091789 1 0 -18
14.453797 1329939692.100366 1 0 -18
14.484402 1329939692.108426 1 0 -18
14.484402 1329939692.125139 1 0 -18
14.526313 1329939692.138397 1 -1 -18
14.526313 1329939692.141519 1 -2 -18
14.565038 1329939692.149679 1 -3 -18
14.565038 1329939692.158268 1 -5 -18
14.600909 1329939692.166303 1 -7 -19
14.600909 1329939692.174728 1 -10 -19
14.642930 1329939692.182621 1 -13 -19
14.642930 1329939692.191236 2 -16 -20
14.683959 1329939692.199206 2 -19 -20
14.683959 1329939692.207985 3 -23 -20
14.725761 1329939692.216072 4 -26 -21
14.725761 1329939692.224232 4 -30 -21
14.758677 1329939692.232646 5 -33 -22
14.758677 1329939692.241280 6 -37 -23
14.804307 1329939692.249102 7 -40 -24
14.804307 1329939692.257526 8 -44 -25
14.841071 1329939692.266074 9 -47 -26
14.841071 1329939692.274049 11 -50 -27
14.882217 1329939692.287180 12 -53 -28
14.882217 1329939692.292769 14 -56 -30
14.923469 1329939692.298626 15 -58 -32
14.923469 1329939692.310975 18 -61 -33
14.974358 1329939692.315497 20 -63 -36
14.974358 1329939692.325976 24 -65 -38
14.997989 1329939692.331737 27 -67 -41
14.997989 1329939692.340320 30 -68 -44
15.039490 1329939692.348400 34 -70 -48
15.039490 1329939692.357036 38 -71 -51
15.081344 1329939692.364988 42 -72 -55
15.081344 1329939692.373092 46 -73 -59
15.130295 1329939692.381355 51 -74 -63
15.130295 1329939692.389731 55 -75 -68
15.163879 1329939692.397809 60 -76 -73
15.163879 1329939692.406444 67 -77 -80
15.205712 1329939692.414591 74 -77 -86
15.205712 1329939692.422845 80 -78 -93
15.238997 1329939692.431100 86 -78 -98
15.238997 1329939692.439816 89 -78 -102
15.280562 1329939692.448532 92 -78 -104
15.280562 1329939692.456162 93 -78 -105
