imu_t vicon_t accel_x accel_y accel_z gyro_x gyro_y gyro_z
9.886096 1329949375.319502 523 507 607 371 378 380
9.919511 1329949375.327185 524 505 607 374 376 379
9.919511 1329949375.336034 523 506 605 375 380 382
9.961296 1329949375.344131 523 506 605 375 381 381
9.961296 1329949375.352619 524 505 606 375 380 378
10.002662 1329949375.360925 525 504 606 376 376 376
10.002662 1329949375.369424 525 504 605 378 374 376
10.044366 1329949375.377621 525 504 604 377 377 376
10.044366 1329949375.385875 525 504 604 375 380 377
10.084572 1329949375.394199 526 503 605 372 380 375
10.084572 1329949375.404154 525 503 605 373 379 374
10.133323 1329949375.410804 525 503 604 375 377 374
10.133323 1329949375.419270 525 503 604 376 379 375
10.161266 1329949375.427333 526 502 604 376 379 376
10.161266 1329949375.436063 525 503 605 378 381 375
10.202658 1329949375.444456 526 504 605 378 380 375
10.202658 1329949375.452511 526 504 604 377 379 373
10.252315 1329949375.460572 526 503 604 376 378 373
10.252315 1329949375.469102 526 502 605 374 379 372
10.290068 1329949375.477270 526 502 604 375 379 371
10.290068 1329949375.485962 527 502 604 376 381 371
10.327438 1329949375.493854 526 503 605 377 381 370
10.327438 1329949375.502201 527 502 606 378 379 369
10.360752 1329949375.513148 527 501 606 379 379 369
10.360752 1329949375.518989 527 501 605 379 380 368
10.415099 1329949375.527166 526 500 605 379 380 368
10.415099 1329949375.535863 527 500 604 380 380 370
10.443908 1329949375.544168 527 500 606 379 380 369
10.443908 1329949375.552288 527 500 604 379 380 370
10.485728 1329949375.568820 526 501 604 379 380 369
10.485728 1329949375.581267 526 500 604 379 379 369
10.534237 1329949375.585425 527 498 604 381 379 369
10.534237 1329949375.594164 528 498 603 382 379 370
10.560423 1329949375.602217 528 499 603 384 382 371
10.560423 1329949375.610513 527 499 604 387 382 370
10.602174 1329949375.618879 527 499 605 388 381 369
10.602174 1329949375.629672 528 499 605 387 378 370
10.643758 1329949375.635364 528 498 604 385 378 370
10.643758 1329949375.644032 528 497 604 381 378 368
10.685734 1329949375.652281 529 498 605 377 380 367
10.685734 1329949375.660283 528 498 606 376 380 366
10.726779 1329949375.668671 528 497 606 375 377 365
10.726779 1329949375.681694 529 496 606 377 378 365
10.760311 1329949375.685130 529 496 607 378 378 366
10.760311 1329949375.693938 528 496 607 378 376 366
10.801903 1329949375.702316 529 495 607 376 375 366
10.801903 1329949375.710621 529 495 605 377 375 367
10.843784 1329949375.718756 529 495 605 376 375 368
10.843784 1329949375.727395 528 495 605 376 375 368
10.885140 1329949375.735258 528 494 605 375 373 368
10.885140 1329949375.743904 528 494 604 376 372 369
10.930997 1329949375.751874 528 495 604 377 373 369
10.930997 1329949375.760293 528 495 603 375 374 369
10.959596 1329949375.768388 527 494 603 375 375 371
10.959596 1329949375.783994 527 494 602 377 376 371
11.001658 1329949375.788605 527 495 602 379 377 371
11.001658 1329949375.801603 528 496 602 379 377 371
11.043539 1329949375.816550 529 496 603 380 377 370
11.043539 1329949375.830390 528 497 604 379 380 368
